"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial"
"172","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",0,0,"x",30,0,0.2,0,15,8,53
"173","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",1,0,"y",30,0.2,0.2,0.2,2,1,8
"174","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",2,0,"x",30,0.2,0.9,1,8,6,11
"175","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",3,0,"x",30,0.9,0.525,0.9,7,7,6
"176","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",4,0,"x",30,0.525,-1.25,0.525,7,7,6
"177","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",5,0,"y",30,-1.25,0.85,-1.25,11,11,12
"178","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",6,0,"x",30,0.85,0.6,0.6,12,9,56
"179","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",7,0,"y",30,0.6,0.8,0.6,9,9,8
"180","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",8,0,"y",30,0.8,-0.25,0.8,8,8,8
"181","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",9,0,"y",30,-0.5,2,-0.5,10,10,9
"182","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",10,0,"y",30,2.25,0.3,2.25,6,6,7
"183","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",11,0,"x",30,0.3,0.65,0.3,4,4,5
"184","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",12,0,"x",30,0.65,0.45,0.65,5,5,7
"185","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",13,0,"y",30,0.45,0.3,0.45,9,8,8
"186","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",14,0,"x",30,0.25,0.775,0.25,9,9,6
"187","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",15,0,"y",30,0.775,-0.75,0.775,5,5,6
"188","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",16,0,"y",30,-0.75,0.575,-0.75,8,8,44
"189","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",17,0,"y",30,0.575,0.95,0.575,8,8,6
"190","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",18,0,"x",30,1,0.55,1,6,6,3
"191","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",19,0,"y",30,0.575,0.5,0.575,7,7,4
"192","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",20,0,"y",30,0.525,0.625,0.525,8,7,5
"193","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",21,0,"x",30,0.65,0.55,0.65,8,8,6
"194","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",22,0,"x",30,0.575,-1.75,0.575,9,9,7
"195","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",23,0,"y",30,-1.75,0.675,-1.75,5,5,6
"196","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",24,0,"y",30,0.675,0.5,0.675,7,7,7
"197","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",25,0,"x",30,0.5,0.9,0.5,6,6,54
"198","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",26,0,"x",30,0.9,-0.5,0.9,4,4,7
"199","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",27,0,"x",30,-0.5,0.55,-0.5,4,4,5
"200","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",28,0,"x",30,0.55,-1,0.55,6,6,4
"201","3a9c1043c2dd9d5fbe094a55c4ebaddb","1ab79bdf015a00b7c3b735c46c61a527","97.106.62",29,0,"y",30,-1,-1,-1,1,1,0
"202","3b72455f36fb149cb07b75872ee97f84","deeb23bdb9b9dd113f6a51ef149aee16","70.180.120",0,0,"x",2,0.75,0.525,0.75,16,14,37
"203","3b72455f36fb149cb07b75872ee97f84","deeb23bdb9b9dd113f6a51ef149aee16","70.180.120",1,0,"x",2,0.525,0.575,0.525,13,12,24
"204","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",0,0,"x",11,0.75,1,0.75,14,10,23
"205","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",1,0,"x",11,0.75,0.25,0.75,5,5,11
"206","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",2,0,"y",11,0.25,0.25,0.25,1,1,0
"207","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",3,0,"y",11,0.25,0.75,0.25,2,2,1
"208","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",4,0,"y",11,0.75,0.6,0.75,2,2,1
"209","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",5,0,"x",11,0.6,0.55,0.6,2,2,1
"210","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",6,0,"x",11,0.55,0.6,0.55,2,2,1
"211","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",7,0,"x",11,0.6,0.35,0.6,2,2,1
"212","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",8,0,"y",11,0.35,0,0.35,2,2,2
"213","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",9,0,"y",11,0,0,0,1,1,0
"214","3c5a268e0fcf49a62bcec9d326b7fb16","857f92c7e1430a3dd3ba642cb7d26612","68.197.189",10,0,"x",11,0,0,0,3,2,2
"215","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",0,0,"x",13,0,0.5,0,10,9,28
"216","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",1,0,"y",13,0.5,0.0999999999999996,0.5,32,20,59
"217","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",2,0,"y",13,0.0999999999999996,0.45,0.0999999999999996,7,7,29
"218","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",3,0,"x",13,0.45,0.35,0.45,17,12,27
"219","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",4,0,"x",13,0.35,0.4,0.35,24,21,45
"220","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",5,0,"x",13,0.4,0.0999999999999996,0.4,14,11,24
"221","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",6,0,"y",13,0.2,0.25,0.2,20,15,35
"222","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",7,0,"x",13,0.2,0,0,24,10,55
"223","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",8,0,"y",13,0,0.35,0.55,14,10,23
"224","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",9,0,"y",13,0.4,0.725,0.4,9,9,17
"225","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",10,0,"y",13,0.725,0.0999999999999996,0.25,11,6,26
"226","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",11,0,"x",13,0.0999999999999996,-0.5,0.0999999999999996,5,4,29
"227","3c5ded0764b1fabbd9a5813f28425761","6314fa783973e031d2619ba21c93071a","50.88.71",12,0,"y",13,-0.5,0.6,-0.5,2,2,1
"228","3c9395fb9e32c19f8f4d6f3237ecdfc0","f02a79791ed93447c16a20ce656fb097","60.242.139",0,0,"y",1,0.75,0.95,0.9,23,14,30
"229","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",0,0,"x",13,0,0.525,0,12,10,49
"230","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",1,0,"y",13,0.525,0.525,0.525,1,1,0
"231","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",2,0,"x",13,0.525,0.525,0.525,1,1,0
"232","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",3,0,"x",13,0.525,-4,0.525,17,17,43
"233","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",4,0,"x",13,-4,-2,-4,5,5,2
"234","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",5,0,"y",13,-2,-2,-2,1,1,0
"235","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",6,0,"y",13,-2,-0.25,-2,3,3,39
"236","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",7,0,"y",13,-0.25,0.25,-0.25,2,2,1
"237","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",7,0,"x",13,0.2,-2.5,0.2,13,13,8
"238","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",8,0,"y",13,-3,0,-3,2,2,1
"239","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",9,0,"y",13,0,0.0999999999999996,0,12,7,19
"240","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",10,0,"x",13,0.0999999999999996,0.5,0.0999999999999996,2,2,1
"241","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",11,0,"y",13,0.5,0.75,0.5,2,2,1
"242","3d8f99741efd8e4cae7643f0db52a998","fd6506f051f5b7b897bb416c0a8cbff5","75.65.3",11,1,"x",13,0.75,0,0.75,2,2,1
"243","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",0,0,"x",12,0.75,-0.5,0.75,51,36,1.43333333333333
"244","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",1,0,"y",12,-0.5,0.3,0.25,24,15,54
"245","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",2,0,"x",12,0.25,0,0,20,6,50
"246","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",3,0,"y",12,0,0.0999999999999996,0.0999999999999996,4,3,13
"247","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",4,0,"x",12,0.0999999999999996,-0.25,0.0999999999999996,23,21,32
"248","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",5,0,"y",12,-0.25,0.0999999999999996,0.0999999999999996,27,18,1
"249","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",6,0,"x",12,0.0999999999999996,-0.25,0.0999999999999996,39,22,56
"250","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",7,0,"y",12,-0.25,0,-0.25,5,5,10
"251","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",8,0,"y",12,0,0.35,0,2,2,2
"252","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",9,0,"x",12,0.35,0.55,0.35,2,2,2
"253","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",10,0,"y",12,0.55,0,0.55,14,13,33
"254","3e981f6a841886bda5ee148db25d6ee3","553289dbfe77ad6cec85e8122898733c","31.183.89",11,0,"y",12,0,0.3,0,2,2,1
"255","3f2b0d549f898f7ab3eeaec72d412d52","6f9ba3d4d84a8889b1871fd5994d7567","31.51.43",0,0,"x",1,0.75,2.75,0.75,18,18,25
"256","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",0,0,"x",9,0.75,0.75,0.75,16,12,26
"257","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",1,0,"y",9,0.75,0.9,0.75,5,5,22
"258","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",2,0,"x",9,0.9,0,0.9,2,2,2
"259","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",3,0,"y",9,0,0.3,0,2,2,2
"260","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",4,0,"x",9,0.3,0.3,0.3,1,1,0
"261","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",5,0,"y",9,0.3,0.0999999999999996,0.3,3,3,7
"262","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",6,0,"x",9,0.0999999999999996,0.25,0.0999999999999996,2,2,2
"263","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",7,0,"y",9,0.25,0.75,0.25,2,2,2
"264","40883083f1db7a48122a5ee3b2bf073e","1b057694f9c35cc4ff619384a7a171c5","63.233.243",8,0,"y",9,0.75,0.35,0.75,2,2,2
"265","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",0,0,"x",30,0,0.2,0,20,13,35
"266","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",1,0,"y",30,0.2,0.35,0.2,4,4,10
"267","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",2,0,"y",30,0.35,0.45,0.35,9,6,23
"268","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",3,0,"x",30,0.45,0.55,0.45,2,2,1
"269","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",4,0,"y",30,0.55,0.95,1,13,7,32
"270","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",5,0,"x",30,0.95,0,0.95,2,2,1
"271","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",6,0,"x",30,0,0.775,1,11,9,27
"272","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",7,0,"x",30,0.775,0.5,0.775,5,5,15
"273","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",8,0,"y",30,0.5,0.0999999999999996,0.5,51,27,1.08333333333333
"274","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",9,0,"y",30,0.0999999999999996,0.0999999999999996,0.0999999999999996,11,9,17
"275","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",10,0,"y",30,0.0999999999999996,0.2,0.0999999999999996,5,5,12
"276","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,0,"x",30,0.2,0.5,0.5,3,2,9
"277","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,1,"y",30,0.5,0.55,0.5,2,2,1
"278","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,2,"y",30,0.55,0.55,0.55,2,2,0
"279","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,3,"x",30,0.75,0.6,0.75,2,2,1
"280","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,4,"y",30,0.6,0.5,0.6,2,2,1
"281","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,5,"x",30,0.5,0,0.5,2,2,1
"282","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,6,"y",30,0,0.3,0,2,2,1
"283","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,7,"x",30,0.3,0.35,0.3,2,2,1
"284","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,8,"x",30,0.35,0.35,0.35,2,2,0
"285","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,9,"y",30,0.55,0.35,0.55,2,2,1
"286","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,10,"x",30,0.35,0.75,0.35,2,2,1
"287","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,11,"y",30,0.75,0.6,0.75,2,2,1
"288","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,12,"x",30,0.6,0.6,0.6,1,1,0
"289","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,13,"x",30,0.6,0.3,0.6,2,2,1
"290","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,14,"y",30,0.3,0.3,0.3,1,1,0
"291","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,15,"y",30,0.3,0,0.3,2,2,1
"292","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,16,"x",30,0,0.5,0,2,2,1
"293","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,17,"x",30,0.5,0.5,0.5,1,1,0
"294","413634d8f510533343f7b5d2357155d9","1bfdf13f981bfc35f428c3cf13ef2298","76.17.84",11,18,"y",30,0.5,0,0.5,2,2,1
"295","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,0,"y",8,0.25,0.35,0,7,4,4.88333333333333
"296","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,0,"x",8,0,0.75,0,5,3,3
"297","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,1,"y",8,0.75,0,0.75,2,2,1
"298","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,2,"x",8,0,0,0,1,1,0
"299","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,3,"x",8,0,0.75,0,2,2,1
"300","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,4,"x",8,0.75,0.55,0.75,2,2,1
"301","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,5,"x",8,0.55,0.6,0.55,2,2,1
"302","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,6,"x",8,0.6,0.35,0.6,2,2,1
"303","42f9111d029c829a195ffad74933cce3","d0cdb2a3c354634d0b840e4b447ff365","71.227.237",0,7,"y",8,0.35,0.35,0.35,2,2,0
"304","42f9111d029c829a195ffad74933cce3","d5922ce56a07344c96400b17b35cfc72","71.227.237",0,0,"y",1,0,0,0,2,1,1
"305","42f9111d029c829a195ffad74933cce3","d5922ce56a07344c96400b17b35cfc72","71.227.237",0,0,"x",1,0.75,0.75,0.75,1,1,0
"306","431ac691d02e38759c12478218981f04","5c18f19b23f3d0005098e6264dd2c9ec","199.119.241",0,0,"y",2,0,0.0999999999999996,0,9,5,29
"307","431ac691d02e38759c12478218981f04","5c18f19b23f3d0005098e6264dd2c9ec","199.119.241",1,0,"x",2,0.0999999999999996,0.6,0.0999999999999996,2,2,1
"308","46174931174404d2337d13e01c949495","87cc58ac52bb42242224c4b521b7758f","97.103.218",0,0,"x",2,0,0,0,6,5,14
"309","46174931174404d2337d13e01c949495","87cc58ac52bb42242224c4b521b7758f","97.103.218",1,0,"y",2,0,0.2,0,3,3,8
"310","494dcd71ceb4a41e2eec6a65ba987c79","2b8a2b3cb90454ca27ec76c8c9bed51c","69.5.146",0,0,"y",1,0,0.3,0,5,5,19.5
"311","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",0,0,"x",25,0.75,0.65,0.75,5,5,15
"312","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",1,0,"x",25,0.65,0.525,0.65,7,7,12
"313","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",2,0,"x",25,0.525,0.3,0,8,7,18
"314","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",3,0,"y",25,0.3,0.3,0.3,3,2,8
"315","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",4,0,"y",25,0.3,0.25,0.3,5,5,9
"316","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",5,0,"y",25,0.25,0.525,0.25,11,11,19
"317","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",6,0,"y",25,0.525,0.3,0.525,3,3,11
"318","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",7,0,"y",25,0.3,0.4,0.3,5,3,17
"319","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",8,0,"x",25,0.4,0.4,0.4,16,11,23
"320","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",9,0,"y",25,0.4,0.3,0.3,5,4,10
"321","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",10,0,"x",25,0.3,0.35,0.3,4,3,1.41666666666667
"322","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",11,0,"y",25,0.35,0.45,0.45,15,14,23
"323","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",12,0,"x",25,0.45,0.4,0.45,8,5,15
"324","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",13,0,"x",25,0.4,0.45,0.4,15,13,24
"325","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",14,0,"x",25,0.45,0.525,0.45,3,3,10
"326","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",15,0,"y",25,0.525,0.3,0.3,10,7,13
"327","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",16,0,"y",25,0.3,0.3,0.3,1,1,0
"328","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",17,0,"x",25,0.3,0.45,0.3,8,6,14
"329","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",18,0,"x",25,0.45,0.3,0.45,3,3,10
"330","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",19,0,"x",25,0.3,0.0999999999999996,0.0999999999999996,5,4,15
"331","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",20,0,"y",25,0.0999999999999996,0.3,0.0999999999999996,8,6,15
"332","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",21,0,"y",25,0.3,0.4,0.3,6,6,16
"333","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",22,0,"x",25,0.4,0.45,0.4,15,13,26
"334","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",23,0,"x",25,0.45,0.25,0.25,7,5,16
"335","4a4e92ae765ccb84210039a0c01d6525","a552f6edcdbccb99b19e0b3cd6723617","69.57.44",24,0,"x",25,0.25,0,0.25,2,2,6
"336","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",0,0,"x",13,0,0.55,0,12,11,16.0041666666667
"337","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",1,0,"x",13,0.55,0.55,0.55,7,6,48
"338","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",2,0,"x",13,0.55,0.575,0.55,9,9,27
"339","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",3,0,"y",13,0.575,0.3,0,10,8,1.18333333333333
"340","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",4,0,"y",13,0.3,0.35,0.3,2,2,8
"341","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",5,0,"y",13,0.35,0.525,0.35,11,11,47
"342","4a4e92ae765ccb84210039a0c01d6525","aabc34d2d7c978eec993a2965cb6fcb2","69.57.44",6,0,"y",13,0.525,0.35,0.525,4,4,10
